step,queue_length,average_speed,cumulative_reward,throughput,waiting_time
904,24,15.462000294051776,-119686.0,77,52.800000000000004
905,23,16.36689591311031,-119918.0,77,61.5
909,20,18.335659017400054,-120136.0,77,50.9
910,18,20.644450828815017,-120326.0,77,59.9
911,17,18.78224478517083,-120504.0,77,69.1
912,18,19.607481713914424,-120681.0,77,80.1
913,22,20.944943441699458,-120888.0,77,91.5
917,22,14.979439178385906,-121105.0,78,92.3
918,22,14.10214974465618,-121325.0,78,105.3
919,22,13.584468363691258,-121551.0,78,120.1
920,25,15.262937170716896,-121801.0,78,136.9
921,28,13.242223292659693,-122058.0,78,153.9
925,26,12.896319063943018,-122324.0,79,135.3
926,26,12.873951047914101,-122584.0,79,133.2
927,23,15.014502323687946,-122826.0,79,151.2
928,23,14.968202384351308,-123057.0,79,169.2
929,23,16.386677350789462,-123283.0,79,187.2
933,21,15.801601235027205,-123491.0,79,157.5
934,20,16.12158928692079,-123698.0,79,102.2
935,19,16.291986704536274,-123885.0,79,60.4
936,18,14.613940555379308,-124073.0,79,67.39999999999999
937,19,19.981764068570076,-124265.0,79,74.8
941,16,20.560332102679247,-124424.0,79,42.6
942,16,20.825218188801994,-124586.0,79,49.800000000000004
943,16,21.794943431182762,-124739.0,79,57.800000000000004
944,18,21.359747434096427,-124914.0,79,65.8
945,20,21.784291279243,-125104.0,79,74.3
949,20,15.171439609833822,-125297.0,80,67.9
950,20,14.322255389141338,-125500.0,80,79.6
951,20,16.710462029522926,-125699.0,80,92.6
952,21,15.079776431483253,-125907.0,82,106.9
953,23,15.887309477723242,-126125.0,82,121.9
957,24,11.710992720406024,-126365.0,82,124.89999999999999
958,25,14.974932604253103,-126621.0,82,141.4
959,23,14.723694999895361,-126851.0,82,160.2
960,25,14.263716342233614,-127087.0,82,179.5
964,25,13.983956511016657,-127339.0,83,205.9
965,25,12.056758624630536,-127589.0,83,147.6
966,23,13.350602506697841,-127840.0,83,99.1
967,23,14.417383921769778,-128070.0,83,67.4
968,22,15.465949752406374,-128295.0,83,71.8
972,17,19.88275733273356,-128505.0,83,45.1
973,21,20.72441025145161,-128709.0,83,53.2
974,18,20.869470628175527,-128904.0,83,62.2
975,22,21.576753662763316,-129098.0,83,71.2
976,21,18.918642563609062,-129311.0,84,80.2
980,22,18.469627312436796,-129537.0,84,76.8
981,22,13.53648596392134,-129757.0,84,89.8
982,21,16.32410746614287,-129985.0,84,104.8
983,22,14.41881946674304,-130204.0,84,121.7
984,25,13.760077345554766,-130431.0,84,139.1
988,22,13.966056023334579,-130662.0,84,122.8
989,22,12.767889564402157,-130882.0,84,137.4
990,21,15.865558991455917,-131089.0,84,154.29999999999998
991,23,17.309138228091868,-131325.0,85,171.3
992,23,16.987909836678348,-131559.0,85,188.3
996,20,11.93475007364034,-131777.0,85,164.7
997,20,12.536735314489464,-131977.0,85,107.3
998,17,14.932859918756586,-132161.0,85,71.7
999,17,16.025508128162556,-132337.0,85,66.8
1000,16,18.262980905197377,-132500.0,85,73.8
1004,15,19.76324578194464,-132655.0,85,48.0
1005,16,20.118472343655732,-132810.0,85,54.1
1006,16,19.900138078033677,-132965.0,85,61.199999999999996
1007,17,19.367242474329462,-133126.0,85,69.2
1008,19,22.603885519672264,-133305.0,85,77.89999999999999
1012,20,16.975731594095127,-133511.0,85,63.6
1013,19,15.642934949938681,-133709.0,85,75.1
1014,19,15.2537907178427,-133894.0,87,88.9
1015,21,17.182080881906305,-134091.0,87,103.6
1016,23,14.903190902506342,-134305.0,87,118.6
1020,23,13.04425679182711,-134535.0,87,130.6
1021,24,13.719611891570935,-134769.0,87,147.2
1022,23,13.691059111162561,-135000.0,87,165.20000000000002
1023,24,11.219136200665998,-135237.0,87,183.2
1024,23,11.853654478414963,-135474.0,87,201.2
1028,27,13.241773471802468,-135740.0,87,149.0
1029,27,10.890865470803032,-136010.0,87,97.3
1030,24,10.11044894069041,-136257.0,88,71.7
1031,22,9.336163705583635,-136491.0,88,64.4
1032,22,14.196058518883635,-136719.0,88,72.4
1036,20,16.09511545253694,-136919.0,88,58.7
1037,19,14.414997040954928,-137127.0,88,68.7
1038,19,13.711037000624323,-137317.0,88,78.9
1039,20,12.253627007304909,-137514.0,88,89.9
1043,23,12.302768414661198,-137715.0,88,92.0
1044,24,10.27818408632236,-137948.0,88,105.7
1045,23,10.511059755888018,-138200.0,89,121.60000000000001
1046,25,13.356484547179635,-138446.0,89,138.6
1047,25,11.40628041908838,-138696.0,89,157.1
1051,27,13.319752505255288,-138967.0,89,175.5
1052,27,13.381964106569031,-139236.0,89,156.7
1053,24,13.561048484266536,-139495.0,89,174.2
1054,25,15.28373627508926,-139737.0,89,193.3
1055,24,12.469818491568256,-139984.0,91,213.3
1059,24,11.31811159011672,-140222.0,91,227.1
1060,24,9.085690156074028,-140462.0,92,130.1
1061,21,10.670513354527303,-140685.0,92,99.39999999999999
1062,22,11.44579388749984,-140903.0,92,71.39999999999999
1063,21,16.911332808753695,-141126.0,92,78.39999999999999
1067,21,17.63182613421308,-141336.0,92,35.8
1068,20,18.16415027976428,-141545.0,92,42.4
1069,19,18.832827318096964,-141740.0,92,49.4
1070,21,18.491459277491398,-141935.0,92,57.1
1071,24,20.70598241282095,-142158.0,92,67.1
1075,22,16.056979496599247,-142383.0,92,69.9
1076,22,12.644356082855746,-142603.0,92,84.1
1077,21,11.577517167699366,-142816.0,92,100.2
1078,21,9.650852611766618,-143026.0,92,118.2
1079,21,7.08509093825205,-143236.0,92,136.20000000000002
1083,26,8.34119414811971,-143482.0,92,150.3
1084,26,10.234155850883093,-143747.0,92,167.7
1085,24,10.482694891640381,-143995.0,92,187.7
1086,26,12.059520446815025,-144249.0,92,207.7
1087,25,12.313932310368415,-144499.0,92,227.7
1091,25,12.538081293013759,-144748.0,92,196.2
1092,25,11.867867068493766,-144999.0,92,136.0
1093,23,12.468748967167194,-145234.0,92,85.4
1094,22,12.374274209157864,-145463.0,92,82.4
1095,20,14.982621931454009,-145666.0,92,90.4
1099,20,23.642871091449496,-145861.0,92,66.5
1100,20,21.447857829074696,-146061.0,92,75.3
1101,21,22.216312091820235,-146240.0,92,84.3
1102,21,22.10767349444008,-146453.0,92,93.4
1103,23,20.744482482422494,-146671.0,92,104.3
1107,22,14.734740172640292,-146892.0,93,89.9
1108,24,15.081768539498633,-147116.0,93,104.0
1109,24,12.527698536988986,-147347.0,94,119.5
1110,24,12.0052671615548,-147587.0,94,136.5
1111,24,10.896423723024036,-147830.0,94,153.6
1115,24,12.690221992451646,-148070.0,95,118.7
1116,25,11.797930022044557,-148320.0,95,134.8
1117,26,15.143184913935668,-148579.0,96,152.3
1118,25,14.072031567364157,-148833.0,96,170.3
1122,23,13.403107483136484,-149084.0,96,182.9
1123,22,13.179472615294133,-149312.0,97,129.3
1124,20,13.108153289192176,-149530.0,97,95.9
1125,20,12.517762617046833,-149730.0,98,70.10000000000001
1126,18,16.137714921679382,-149921.0,98,78.10000000000001
1130,16,19.836806138477076,-150095.0,98,53.7
1131,16,18.82851257839599,-150255.0,98,60.1
1132,18,17.528923087813716,-150428.0,98,67.1
1133,19,19.33802101556795,-150609.0,98,66.0
1134,18,19.3655207448963,-150798.0,98,72.3
1138,21,16.363209782305994,-151007.0,98,45.8
1139,22,15.174875653299278,-151220.0,98,58.3
1140,19,12.650885135458799,-151425.0,98,73.0
1141,22,16.279339489295424,-151639.0,98,89.0
1142,24,15.254405022469157,-151873.0,98,105.3
1146,24,17.404073167947693,-152119.0,98,140.4
1147,24,15.681375710613906,-152359.0,98,157.4
1148,23,14.418767928030604,-152595.0,98,175.5
1149,24,12.103063925780509,-152828.0,100,194.5
1150,25,13.194337995222853,-153074.0,101,214.2
1154,27,9.767198611822678,-153332.0,101,188.4
1155,27,8.490788079812187,-153602.0,101,131.1
1156,23,9.792602461877493,-153849.0,101,83.4
1157,22,11.194035500910939,-154078.0,101,69.9
1158,20,13.835674072003513,-154285.0,101,78.9
1162,16,20.04537330461119,-154461.0,101,65.1
1163,16,19.81651257315141,-154625.0,101,74.1
1164,16,19.296196532767805,-154781.0,101,83.1
1165,19,21.017024973660988,-154962.0,101,92.1
1166,21,21.82936191986457,-155159.0,101,101.7
1170,21,17.087918226941216,-155369.0,101,85.9
1171,23,15.024641603826092,-155599.0,101,98.60000000000001
1172,22,13.361726833283297,-155828.0,101,113.6
1173,24,13.17286970834079,-156060.0,101,129.7
1174,27,11.32155698899369,-156320.0,101,147.5
1178,23,13.182503413658807,-156561.0,101,136.6
1179,26,16.167621651651057,-156815.0,101,152.8
1180,24,16.934962770405324,-157054.0,101,170.70000000000002
1181,25,16.34889093932187,-157305.0,101,189.70000000000002
1182,25,15.562117493263486,-157555.0,101,208.70000000000002
1186,23,11.210541872260013,-157788.0,101,145.9
1187,22,9.779785306125916,-158013.0,101,97.0
1188,20,10.72805893373468,-158214.0,101,74.2
1189,19,14.60124376310627,-158428.0,101,82.2
1190,19,15.867862015461847,-158618.0,101,90.2
1194,17,18.58954732384559,-158782.0,102,57.9
1195,15,19.99905561749952,-158944.0,102,65.3
1196,17,21.201401062550588,-159098.0,102,73.3
1197,19,22.285239815709613,-159281.0,102,81.3
1201,21,18.178390673828787,-159493.0,102,60.6
1202,21,15.668554829243483,-159703.0,102,71.1
1203,20,13.688463075031677,-159907.0,102,84.2
1204,21,13.444239271636832,-160111.0,102,98.8
1205,24,12.316832118433355,-160340.0,103,114.5
1209,22,10.196527191102337,-160581.0,103,122.7
1210,24,11.625154907617798,-160803.0,103,140.1
1211,21,11.88915145713639,-161038.0,103,158.1
1212,22,12.378438651795747,-161250.0,103,176.6
1213,23,12.865773869727246,-161477.0,103,195.6
1217,21,12.229711709758226,-161701.0,103,209.8
1218,21,10.76296450670098,-161911.0,103,115.9
1219,18,10.56218318539769,-162106.0,103,83.89999999999999
1220,18,12.021007187829403,-162286.0,103,57.0
1221,16,12.852943045719325,-162455.0,103,63.0
1225,14,18.70437286020603,-162604.0,103,42.9
1226,15,19.743733789632184,-162753.0,103,48.4
1227,15,18.991793714911903,-162899.0,103,54.4
1228,15,16.564382981841707,-163049.0,103,60.7
1229,17,16.97751706359909,-163212.0,103,67.7
1230,16,14.864762117766626,-163376.0,103,76.10000000000001
1231,17,15.570403830377046,-163544.0,103,85.10000000000001
1232,18,15.412417678095958,-163726.0,103,95.7
1236,18,13.587962168504738,-163913.0,103,95.2
1237,18,11.21296913012037,-164093.0,103,108.2
1238,17,11.149876615475687,-164272.0,103,121.60000000000001
1239,18,11.90062478797743,-164450.0,103,137.6
1240,20,13.801630164806296,-164641.0,103,153.6
1244,19,14.016125006514082,-164835.0,103,167.0
1245,20,14.026569214531072,-165032.0,103,181.0
1246,18,13.788363455683859,-165218.0,103,196.7
1247,20,16.475304472133484,-165402.0,103,212.7
1248,20,14.71740433821239,-165602.0,104,228.7
1252,18,7.752251950785059,-165787.0,104,191.6
1253,17,6.904822744924738,-165966.0,104,117.89999999999999
1254,16,9.35565380833177,-166131.0,104,53.7
1255,15,10.722610777869813,-166289.0,104,59.7
1256,14,14.47524982987232,-166430.0,104,65.7
1260,11,23.169921939015335,-166554.0,104,45.4
1261,11,25.252853242525173,-166668.0,104,50.4
1262,10,24.488866479335638,-166771.0,104,55.4
1263,13,26.13004826324033,-166895.0,104,60.6
1264,16,25.97820187729994,-167037.0,104,66.89999999999999
1265,15,23.78155637349511,-167194.0,104,73.9
1269,18,17.017950694693482,-167360.0,104,59.400000000000006
1270,18,12.925291336865149,-167540.0,104,67.8
1271,17,11.735901428382567,-167721.0,104,77.0
1272,18,13.733757652141879,-167897.0,104,89.10000000000001
1273,18,11.999722312901918,-168077.0,104,102.2
1277,21,14.88405525800887,-168275.0,104,113.1
1278,22,16.16750883997655,-168486.0,104,127.1
1279,20,15.26520206814896,-168697.0,104,142.0
1280,22,16.254729044090446,-168908.0,104,159.0
1281,22,12.945772224745719,-169128.0,104,176.8
1285,21,9.484286918753341,-169341.0,104,201.6
1286,21,8.966675335721616,-169551.0,104,123.7
1287,20,8.279939545875264,-169758.0,104,79.0
1288,20,8.475254969768997,-169958.0,104,66.8
1289,19,9.362184515139717,-170148.0,104,60.6
1293,15,17.12301017932771,-170321.0,104,40.7
1294,14,16.23178112370682,-170470.0,104,46.300000000000004
1295,16,18.036080202177153,-170618.0,104,52.3
1296,17,17.52115645232623,-170784.0,104,58.3
1297,17,17.345905685419645,-170954.0,104,65.0
1298,17,18.78988887343561,-171130.0,104,73.0
1299,19,22.15670387474472,-171311.0,104,81.8
1300,19,21.999645870794208,-171493.0,104,91.8
1301,18,21.062592615165027,-171680.0,104,103.2
1302,21,19.505976512181743,-171876.0,104,115.5
1303,19,17.268480165458886,-172071.0,104,129.2
1304,21,18.308587360719,-172277.0,104,143.8
1305,20,16.305261484362006,-172470.0,104,158.8
1306,19,15.408764299911097,-172666.0,105,173.8
1307,19,14.53212488399121,-172858.0,105,189.5
1308,21,14.009966400117642,-173057.0,105,206.5
1309,22,14.554054012809843,-173275.0,105,223.5
1310,22,13.051483957236801,-173496.0,105,240.5
1311,23,13.611438629529447,-173718.0,105,257.5
1312,23,14.087723679696492,-173951.0,105,275.1
1313,22,14.378762559791806,-174174.0,105,293.6
1314,21,13.860453439664138,-174389.0,105,312.6
1315,22,15.393485112976231,-174605.0,105,331.6
1316,23,15.09359347703314,-174819.0,105,350.6
1317,21,13.832162756137754,-175045.0,105,369.6
1318,23,14.27351982502447,-175267.0,105,388.6
1319,21,12.879432614040809,-175484.0,105,407.6
1320,23,14.377836722523911,-175696.0,105,426.6
1321,21,13.185067510551884,-175912.0,105,445.6
1322,23,14.76506937736707,-176136.0,105,464.6
1323,21,12.674518963300594,-176353.0,106,483.6
1324,22,14.882823368417691,-176575.0,106,502.6
1325,21,11.380006825930964,-176785.0,106,521.6
1329,21,9.2100599755952,-176995.0,106,498.5
1330,21,5.518587666835647,-177205.0,106,515.5
1331,21,8.242714787249513,-177415.0,106,533.8000000000001
1332,21,8.598883335016682,-177625.0,106,552.8000000000001
1333,21,5.760344561422491,-177835.0,106,571.8000000000001
1337,22,13.453797229201049,-178058.0,106,546.4
1338,23,13.878926972620969,-178281.0,106,563.4
1339,21,13.030126296514826,-178497.0,106,580.5
1340,23,15.050902759489936,-178718.0,106,598.5
1341,23,12.012824075276706,-178948.0,106,617.4
1345,21,10.403221207303552,-179168.0,106,492.90000000000003
1346,22,7.589953299128649,-179384.0,106,322.2
1347,20,9.254945300023147,-179593.0,106,161.0
1348,19,8.513384743695322,-179791.0,106,56.7
1349,18,11.644946706270646,-179974.0,106,62.7
1353,15,17.382963572348782,-180136.0,106,36.0
1354,16,16.220913747484204,-180298.0,107,41.0
1355,14,16.35548012012544,-180445.0,107,46.0
1356,16,19.573074449791864,-180597.0,107,51.6
1357,17,18.208367990737848,-180759.0,107,59.4
1358,16,19.489614047577234,-180934.0,107,67.9
1359,19,21.38242787148201,-181120.0,107,77.7
1360,17,20.917460100019863,-181297.0,107,88.7
1361,17,20.468788240170063,-181470.0,107,100.7
1362,18,17.514902516894356,-181645.0,107,114.1
1366,19,10.597357440686727,-181834.0,107,119.1
1367,20,10.566524150907213,-182025.0,107,133.6
1368,19,11.253860094310715,-182214.0,107,149.70000000000002
1369,19,10.387686973672704,-182404.0,107,166.7
1370,20,11.085447554602814,-182608.0,107,183.7
1374,20,14.328807155378776,-182808.0,107,205.1
1375,20,15.281155386955952,-183007.0,107,220.5
1376,19,15.21761174070651,-183198.0,107,236.5
1377,21,15.290487558657047,-183399.0,107,252.5
1381,20,9.51147989657494,-183600.0,107,262.0
1382,20,8.477523705169196,-183800.0,107,177.0
1383,18,7.957560794239674,-183998.0,107,98.6
1384,18,10.125435544171268,-184178.0,107,53.0
1385,16,12.17878801251832,-184349.0,107,59.0
1389,14,20.502920451902092,-184505.0,107,39.2
1390,14,21.914848448295604,-184645.0,107,44.2
1391,12,19.563444324981994,-184773.0,107,50.4
1392,15,21.311222977155083,-184900.0,107,57.4
1393,16,20.796302788906054,-185059.0,107,64.4
1394,18,22.028417622427806,-185231.0,109,71.6
1395,17,22.605678988265762,-185396.0,109,80.2
1396,16,21.82856757262484,-185572.0,109,89.4
1397,20,20.931734313900844,-185762.0,109,99.8
1398,18,19.10427578064283,-185947.0,109,111.2
1399,18,18.958706230166275,-186143.0,109,123.2
1400,19,17.203979738120054,-186326.0,109,136.5
1401,20,15.522184950465565,-186520.0,110,150.5
1402,20,16.368864926347136,-186720.0,110,164.5
1403,21,16.10457629411464,-186915.0,110,180.0
1404,19,14.611531776966395,-187114.0,110,196.0
1405,21,15.702010417102402,-187317.0,110,212.0
1406,20,15.393289643447812,-187516.0,110,228.6
1407,20,16.398847877907357,-187720.0,110,245.6
1408,21,17.034131978839934,-187918.0,110,262.6
1409,20,17.55953176947168,-188116.0,110,279.6
1413,19,12.638411166820111,-188320.0,110,274.2
1414,19,9.509986744811538,-188510.0,110,289.7
1415,18,11.12510384731488,-188702.0,110,305.9
1416,19,9.733660020360922,-188891.0,110,322.9
1417,20,10.257399457254891,-189082.0,110,339.9
1421,19,13.424948894210383,-189283.0,110,331.0
1422,20,15.059080684532944,-189474.0,110,312.1
1423,19,17.619177205149505,-189672.0,110,326.8
1424,19,17.634807941152445,-189862.0,110,341.8
1425,19,16.625494869936155,-190056.0,110,356.8
1429,18,10.074044471161653,-190247.0,110,342.8
1430,18,9.641079760181297,-190427.0,110,185.3
1431,17,9.359809655232072,-190598.0,110,75.4
1432,17,7.3078619521549095,-190768.0,110,55.8
1433,16,11.464831193931568,-190930.0,110,61.8
1437,14,19.516732769463303,-191080.0,110,40.1
1438,14,16.469979890646552,-191220.0,110,45.7
1439,13,15.520171531122209,-191355.0,110,51.7
1440,15,16.264525232365212,-191500.0,110,57.7
1441,15,16.691441089880197,-191650.0,110,63.9
1445,18,10.69523332947245,-191813.0,110,59.0
1446,19,8.390325415111901,-191997.0,110,70.60000000000001
1447,19,9.571251028725102,-192192.0,110,83.0
1448,19,10.995884283843623,-192382.0,110,96.9
1449,22,12.231216105723648,-192578.0,110,110.9
1453,21,12.331434050568996,-192791.0,110,129.5
1454,22,14.094460857186945,-193010.0,110,145.5
1455,21,13.312427049653447,-193224.0,110,161.8
1456,23,13.2363348226565,-193440.0,110,179.3
1457,23,12.432699088666173,-193670.0,110,198.3
1461,22,11.231927108924932,-193895.0,110,186.5
1462,20,6.789422238122891,-194109.0,110,129.0
1463,20,8.676361435777606,-194309.0,110,82.3
1464,18,7.970845599806393,-194506.0,110,59.400000000000006
1465,18,11.440207997120005,-194686.0,110,65.4
1469,13,23.041471445313366,-194828.0,110,44.5
1470,13,21.962583001897258,-194958.0,110,50.5
1471,14,24.573208781364762,-195081.0,110,57.3
1472,15,24.144943753954696,-195230.0,111,64.3
1473,18,23.690720907525648,-195388.0,111,71.7
1474,16,22.294305285648043,-195555.0,112,79.7
1475,19,22.46591041019092,-195736.0,112,88.7
1476,19,21.42644471082552,-195912.0,112,98.7
1477,18,18.33161225671346,-196094.0,113,109.6
1478,20,19.35733421065117,-196289.0,113,120.9
1482,19,12.70240392957803,-196479.0,113,122.7
1483,19,11.979893237024989,-196669.0,113,136.2
1484,19,11.320090934019355,-196861.0,113,151.0
1485,19,7.723835229379552,-197051.0,113,166.5
1486,21,11.440200469512817,-197252.0,113,182.5
1490,20,14.521638255745499,-197452.0,113,170.0
1491,19,14.178812820934276,-197649.0,113,184.1
1492,20,16.35768125553835,-197847.0,113,199.1
1493,20,13.736941406506597,-198047.0,113,214.1
1494,19,13.657659009156161,-198240.0,113,229.5
1498,19,10.369168726821167,-198430.0,113,187.3
1499,18,10.417964269407602,-198617.0,113,110.10000000000001
1500,17,12.076671316122008,-198790.0,113,63.7
1501,16,14.41289068552784,-198959.0,113,56.1
1502,15,16.572677318144727,-199110.0,113,62.1
1506,15,17.707333590624692,-199259.0,114,44.9
1507,14,17.154956799854254,-199404.0,114,51.900000000000006
1508,17,19.27457355938661,-199545.0,114,59.300000000000004
1509,17,19.623796852517707,-199715.0,115,67.3
1510,19,18.691714547213984,-199893.0,115,76.6
1511,17,18.14446636611603,-200070.0,115,86.6
1512,20,18.100499696791505,-200263.0,115,98.1
1513,21,18.575360384372086,-200463.0,116,110.1
1514,20,17.90987240826793,-200667.0,117,123.4
1515,20,18.37224101073719,-200871.0,117,137.4
1516,21,17.85591224497471,-201066.0,117,152.1
1517,20,16.321095235161106,-201272.0,118,167.3
1518,22,16.473090695304514,-201490.0,118,183.6
1519,20,13.813413434169645,-201696.0,118,200.6
1520,21,16.131714358914092,-201903.0,118,217.6
1521,21,14.918749942631495,-202107.0,118,234.6
1522,21,14.719710393822545,-202316.0,119,251.9
1523,21,14.718250481259496,-202525.0,119,269.9
1524,21,13.203195346303866,-202735.0,119,287.9
1525,21,15.244742394609975,-202947.0,119,305.9
1526,21,15.44483461399018,-203160.0,119,323.9
1527,21,15.934508880516358,-203369.0,119,341.9
1528,20,16.35083925981542,-203582.0,119,359.9
1529,22,16.559932236067905,-203792.0,119,377.9
1530,21,16.135364185102993,-204002.0,119,395.9
1531,21,16.21359705089936,-204214.0,119,413.9
1532,20,13.84548803032534,-204416.0,119,431.9
1533,20,15.186624842546266,-204629.0,120,449.9
1537,20,10.153704708128485,-204834.0,120,432.4
1538,20,8.287504191288178,-205034.0,120,449.1
1539,20,10.05433012653252,-205240.0,121,466.4
1540,20,9.136558489066752,-205440.0,121,484.4
1541,22,11.365463730174863,-205643.0,121,502.4
1545,20,12.377395381011441,-205853.0,121,482.8
1546,22,14.43669731925203,-206057.0,121,457.2
1547,20,14.122277496582166,-206271.0,121,473.0
1548,21,14.288110554170215,-206473.0,121,489.2
1549,20,12.651748017563238,-206674.0,121,506.2
1553,20,10.038900103703076,-206878.0,121,434.3
1554,20,6.1650744911137245,-207078.0,122,273.9
1555,19,7.371098226277959,-207273.0,122,123.9
1556,19,5.700431744344222,-207463.0,122,58.4
1557,18,9.841370310210197,-207647.0,122,64.4
1561,17,12.729228628976772,-207818.0,122,46.6
1562,16,15.72285066731856,-207985.0,122,53.6
1563,17,17.67270638766984,-208151.0,122,60.6
1564,17,15.820118606883478,-208321.0,122,68.2
1565,21,16.567744325436436,-208503.0,122,76.8
1566,19,18.17615840069511,-208699.0,122,86.5
1567,21,18.682869030662133,-208903.0,122,97.2
1568,20,18.777491296266128,-209101.0,122,109.2
1569,21,18.90728675087151,-209311.0,122,122.5
1570,23,16.996251747456686,-209535.0,122,136.9
1571,21,14.764575027163191,-209752.0,122,151.9
1572,22,16.850167208185535,-209964.0,122,168.2
1573,21,14.125924017352627,-210176.0,122,185.2
1574,23,14.899684655166274,-210396.0,122,202.5
1575,23,14.472844297520039,-210621.0,122,221.1
1576,23,13.033598440226573,-210852.0,122,240.1
1577,23,13.827889239606193,-211085.0,122,259.1
1578,23,14.768045858251416,-211316.0,122,278.1
1579,22,14.068060830895103,-211543.0,122,297.4
1580,23,15.408979843120989,-211780.0,122,317.4
1581,23,14.371388743898088,-212008.0,122,337.4
1582,23,15.097217500246147,-212239.0,122,357.4
1583,22,13.877620802689192,-212466.0,122,377.4
1584,23,13.834004591534892,-212693.0,122,397.4
1585,23,13.819249448634702,-212922.0,122,417.4
1586,22,12.367457714072145,-213149.0,122,437.4
1587,23,13.30254218551483,-213383.0,122,457.4
1588,24,13.833493029052441,-213616.0,123,477.4
1589,22,13.281633039242331,-213849.0,123,497.4
1590,24,14.42441155678585,-214075.0,123,517.4
1591,22,14.316073398252339,-214300.0,123,537.4
1592,24,14.877867128387441,-214534.0,123,557.4
1593,22,11.816861888221448,-214757.0,124,577.4
1594,22,10.978168946595344,-214977.0,124,503.4
1595,22,7.549671517856343,-215197.0,124,521.7
1596,20,6.574771110054656,-215402.0,124,541.7
1597,22,8.672159727531392,-215622.0,124,561.7
1598,23,7.726608363703349,-215844.0,124,581.7
1599,23,9.661127189273092,-216076.0,124,601.7
1600,22,9.464289017450284,-216300.0,124,621.7
1601,22,9.559235057194623,-216520.0,124,641.7
1602,22,12.236474576391334,-216739.0,124,661.7
1603,23,13.471510525727888,-216962.0,124,681.7
1604,24,14.85457413989087,-217201.0,124,701.7
1605,24,16.072635666605517,-217431.0,124,721.7
1606,23,14.949779504034362,-217663.0,124,741.7
1607,24,14.786784797963627,-217900.0,124,761.7
1611,23,12.602028505207446,-218130.0,125,809.4
1612,22,12.704347863530131,-218353.0,125,827.4
1613,22,11.612386820845504,-218573.0,125,845.6
1614,22,10.570775573073831,-218795.0,125,865.6
1618,23,9.736377019002571,-219017.0,125,817.2
1619,23,9.419710852745684,-219247.0,125,774.8
1620,22,9.947962188642533,-219485.0,125,793.7
1621,23,11.650493092110892,-219710.0,125,812.7
1622,23,10.91617202053497,-219939.0,125,831.7
1626,23,9.886693174945622,-220172.0,125,779.4
1627,23,10.256122612912232,-220403.0,125,548.8
1628,21,9.75167478575894,-220617.0,125,324.9
1629,21,8.115604603429304,-220827.0,125,110.7
1630,19,10.948033032487684,-221025.0,125,67.3
1634,15,21.38340197283366,-221203.0,125,53.1
1635,15,20.646027692070962,-221353.0,125,54.4
1636,16,20.035397193692106,-221502.0,125,59.699999999999996
1637,16,22.116015617190808,-221662.0,125,65.7
1638,17,22.991313517896828,-221826.0,125,71.89999999999999
1639,18,24.125095961762067,-222003.0,125,79.8
1640,19,23.105591770470067,-222179.0,125,87.8
1641,17,22.099484624569257,-222366.0,126,97.7
1642,20,21.3050753582062,-222552.0,126,107.9
1643,18,17.650481150147936,-222738.0,126,120.5
1644,21,18.960078118487484,-222935.0,126,133.8
1645,19,18.213926410673885,-223128.0,126,147.8
1646,18,16.13997959446719,-223313.0,126,161.8
1650,19,7.299903383451599,-223494.0,126,136.8
1651,18,4.364535073635309,-223682.0,126,150.8
1652,18,4.984273662187112,-223864.0,126,165.3
1653,18,5.783216967545661,-224044.0,126,180.3
1654,19,10.342840218211066,-224229.0,126,195.3
1658,20,15.175177825701704,-224421.0,126,212.5
1659,18,14.919485696245507,-224611.0,126,227.2
1660,18,14.58028728600208,-224791.0,126,242.2
1661,19,13.216127299430804,-224976.0,126,257.2
1662,19,14.71850077922221,-225172.0,126,272.8
1666,19,8.245691000252958,-225362.0,126,165.7
1667,18,7.2759406894632574,-225547.0,126,83.2
1668,17,9.658374820729872,-225718.0,126,33.8
1669,16,12.604535036758943,-225884.0,126,23.799999999999997
1670,14,14.645986427637641,-226033.0,126,27.8
1674,14,15.98503762241187,-226168.0,126,48.0
1675,15,14.855587121093501,-226316.0,126,55.0
1676,15,15.427567101732183,-226466.0,126,62.699999999999996
1677,15,14.449986948236072,-226616.0,126,70.8
1681,16,8.162155067874881,-226767.0,126,73.2
1682,17,5.417647573814528,-226936.0,126,85.2
1683,16,2.853465173010777,-227100.0,126,97.8
1684,18,4.9101360945690935,-227276.0,126,110.8
1685,18,4.871012464094344,-227456.0,126,123.9
1689,18,9.523742182734479,-227640.0,126,138.2
1690,19,11.347360568760209,-227821.0,126,135.2
1691,17,11.675899557467503,-228001.0,126,149.2
1692,19,14.824765360762274,-228177.0,126,163.2
1693,19,14.23267069265808,-228364.0,127,178.2
1697,18,12.259855782756485,-228550.0,127,189.4
1698,18,10.650544630676064,-228730.0,127,101.9
1699,17,9.867128559145835,-228900.0,127,61.0
1700,17,7.841955882903567,-229070.0,127,22.9
1701,16,12.262771304228522,-229232.0,127,26.9
1705,13,20.16279599993148,-229377.0,127,45.6
1706,12,19.745953260360455,-229502.0,127,51.4
1707,14,17.995512956186477,-229627.0,127,57.4
1708,14,19.200376543542383,-229767.0,127,64.2
1709,14,18.10787291417376,-229907.0,127,71.2
1713,16,8.368141059627614,-230057.0,127,63.3
1714,17,6.335883313177143,-230227.0,127,73.3
1715,16,7.261560503823133,-230383.0,127,83.6
